label,text,_orig_split,split,aug_type
0,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,train,train,clean
0,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,train,train,clean
0,These won't do. Have to move on to morphine,train,train,clean
0,If you r @ home then come down within 5 min,train,train,clean
0,I like to think there's always the possibility of being in a pub later.,train,train,clean
0,Hey you around? I've got enough for a half + the ten I owe you,train,train,clean
0,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,train,train,clean
0,Ahhh. Work. I vaguely remember that! What does it feel like? Lol,train,train,clean
0,Ya srsly better than yi tho,train,train,clean
0,You got called a tool?,train,train,clean
0,No she didnt. I will search online and let you know.,train,train,clean
0,Did u fix the teeth?if not do it asap.ok take care.,train,train,clean
0,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,train,train,clean
0,Are you angry with me. What happen dear,train,train,clean
0,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,train,train,clean
0,Dont pick up d call when something important is There to tell. Hrishi,train,train,clean
0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,train,train,clean
0,Sos! Any amount i can get pls.,train,train,clean
1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,train,train,clean
0,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",train,train,clean
0,Leave it de:-). Start Prepare for next:-)..,train,train,clean
0,He also knows about lunch menu only da. . I know,train,train,clean
0,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,train,train,clean
0,Good night my dear.. Sleepwell&amp;Take care,train,train,clean
0,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",train,train,clean
0,Ok ill tell the company,train,train,clean
0,I want to see your pretty pussy...,train,train,clean
0,on hen night. Going with a swing,train,train,clean
0,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,train,train,clean
0,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today.",train,train,clean
0,Great! I have to run now so ttyl!,train,train,clean
0,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",train,train,clean
0,Mom wants to know where you at,train,train,clean
0,"Cool, I'll text you in a few",train,train,clean
0,No da..today also i forgot..,train,train,clean
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",train,train,clean
0,"I'm outside islands, head towards hard rock and you'll run into me",train,train,clean
0,Dude got a haircut. Now its breezy up there,train,train,clean
0,U wan 2 haf lunch i'm in da canteen now.,train,train,clean
0,Am i that much bad to avoid like this?,train,train,clean
0,Oh k:)after that placement there ah?,train,train,clean
0,Lol I would but despite these cramps I like being a girl.,train,train,clean
0,Thank god they are in bed!,train,train,clean
0,Thanks love. But am i doing torch or bold.,train,train,clean
0,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,train,train,clean
0,K.k..how is your sister kids?,train,train,clean
0,"That's cool he'll be here all night, lemme know when you're around",train,train,clean
0,Its going good...no problem..but still need little experience to understand american customer voice...,train,train,clean
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,train,train,clean
0,TaKe CaRE n gET WeLL sOOn,train,train,clean
0,Oops. 4 got that bit.,train,train,clean
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,train,train,clean
0,Printer is cool. I mean groovy. Wine is groovying,train,train,clean
0,Ok... Let u noe when i leave my house.,train,train,clean
0,"""Gimme a few"" was  &lt;#&gt;  minutes ago",train,train,clean
0,I have a rather prominent bite mark on my right cheek,train,train,clean
0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,train,train,clean
0,Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...,train,train,clean
0,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",train,train,clean
0,K I'll be sure to get up before noon and see what's what,train,train,clean
0,K:)k..its good:)when are you going?,train,train,clean
0,What r u cooking me for dinner?,train,train,clean
0,God bless.get good sleep my dear...i will pray!,train,train,clean
0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",train,train,clean
0,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900),train,train,clean
0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,train,train,clean
0,S:)s.nervous  &lt;#&gt; :),train,train,clean
0,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",train,train,clean
1,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow,train,train,clean
1,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,train,train,clean
0,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,train,train,clean
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,train,train,clean
1,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,train,train,clean
0,Why do you ask princess?,train,train,clean
0,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.",train,train,clean
0,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",train,train,clean
0,We can make a baby in yo tho,train,train,clean
0,"""Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx""",train,train,clean
0,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,train,train,clean
0,Play w computer? Aiyah i tok 2 u lor?,train,train,clean
0,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,train,train,clean
0,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,train,train,clean
1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",train,train,clean
0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,train,train,clean
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",train,train,clean
0,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,train,train,clean
0,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,train,train,clean
1,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,train,train,clean
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",train,train,clean
0,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",train,train,clean
0,Lol wtf random. Btw is that your lunch break,train,train,clean
0,Ok. I.ll do you right later.,train,train,clean
0,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",train,train,clean
0,i cant talk to you now.i will call when i can.dont keep calling.,train,train,clean
0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",train,train,clean
0,Are you the cutest girl in the world or what,train,train,clean
0,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,train,train,clean
0,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,train,train,clean
0,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,train,train,clean
1,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,train,train,clean
0,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",train,train,clean
0,Well done and ! luv ya all ,train,train,clean
1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,train,train,clean
0,And do you have any one that can teach me how to ship cars.,train,train,clean
0,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,train,train,clean
0,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",train,train,clean
0,No need to say anything to me. I know i am an outsider,train,train,clean
0,I am in hospital da. . I will return home in evening,train,train,clean
0,In fact when do you leave? I think addie goes back to school tues or wed,train,train,clean
0,Sorry. || mail? || ,train,train,clean
